name,url,address,phone,score,number ratings
Residence Inn Colorado Springs South,www.marriott.com/hotels/travel/cosri-residence-inn-colorado-springs-south/,"2765 Geyser Drive,Colorado Springs,Colorado,80906,USA,",+1-719-576-0101,4.5 ,176
Fairfield Inn & Suites Denver Downtown,www.marriott.com/hotels/travel/denfd-fairfield-inn-and-suites-denver-downtown/,"2747 Wyandot Street,Denver,Colorado,80211,USA,",+1-303-455-2995,4.7 ,39
Colorado Springs Marriott,www.marriott.com/hotels/travel/cosmc-colorado-springs-marriott/,"5580 Tech Center Drive,Colorado Springs,Colorado,80919,USA,",+1-719-260-1800,4.3 ,356
SpringHill Suites Denver North/Westminster,www.marriott.com/hotels/travel/denwm-springhill-suites-denver-north-westminster/,"6845 W. 103rd Avenue,Westminster,Colorado,80021,USA,",+1-303-464-1999,4.4 ,212
Residence Inn Denver North/Westminster,www.marriott.com/hotels/travel/denwr-residence-inn-denver-north-westminster/,"5010 W. 88th Place,Westminster,Colorado,80031,USA,",+1-303-427-9500,4.7 ,267
SpringHill Suites Colorado Springs South,www.marriott.com/hotels/travel/coshs-springhill-suites-colorado-springs-south/,"1570 N Newport Road,Colorado Springs,Colorado,80916,USA,",+1-719-637-0800,4.6 ,215
Residence Inn Colorado Springs North/Air Force Academy,www.marriott.com/hotels/travel/costw-residence-inn-colorado-springs-north-air-force-academy/,"9805 Federal Drive,Colorado Springs,Colorado,80921,USA,",+1-719-388-9300,4.6 ,176
Fairfield Inn & Suites Colorado Springs South,www.marriott.com/hotels/travel/cosfs-fairfield-inn-and-suites-colorado-springs-south/,"2725 Geyser Drive,Colorado Springs,Colorado,80906,USA,",+1-719-576-1717,4.3 ,168
TownePlace Suites Colorado Springs South,www.marriott.com/hotels/travel/cosss-towneplace-suites-colorado-springs-south/,"1530 N. Newport Road,Colorado Springs,Colorado,80916,USA,",+1-719-638-0800,4.6 ,151
Fairfield Inn & Suites Denver North/Westminster,www.marriott.com/hotels/travel/denwt-fairfield-inn-and-suites-denver-north-westminster/,"12080 Melody Drive,Westminster,Colorado,80234,USA,",+1-303-255-3100,4.4 ,144
Vail Marriott Mountain Resort,www.marriott.com/hotels/travel/whrco-vail-marriott-mountain-resort/,"715 West Lionshead Circle,Vail,Colorado,81657,USA,",+1-970-476-4444,4.4 ,391
Denver Marriott Westminster,www.marriott.com/hotels/travel/denmw-denver-marriott-westminster/,"7000 Church Ranch Boulevard,Westminster,Colorado,80021,USA,",+1-720-887-1177,4.8 ,268
Courtyard Denver North/Westminster,www.marriott.com/hotels/travel/dennw-courtyard-denver-north-westminster/,"14355 Orchard Parkway,Westminster,Colorado,80023,USA,",+1-720-639-7701,4.7 ,38
Marriott's StreamSide Birch at Vail,www.marriott.com/hotels/travel/whrbi-marriotts-streamside-birch-at-vail/,"2284 South Frontage Road West,Vail,Colorado,81657,USA,",+1-970-476-6000,,
Fairfield Inn & Suites Steamboat Springs,www.marriott.com/hotels/travel/sbsfi-fairfield-inn-and-suites-steamboat-springs/,"3200 South Lincoln Avenue.,Steamboat Springs,Colorado,80477,USA,",+1-970-870-9000,4.3 ,136
Fairfield Inn & Suites Loveland Fort Collins,www.marriott.com/hotels/travel/ftclv-fairfield-inn-and-suites-loveland-fort-collins/,"1710 Foxtrail Drive,Loveland,Colorado,80538,USA,",+1-970-461-1000,4.6 ,187
Marriott's StreamSide Evergreen at Vail,www.marriott.com/hotels/travel/whrvi-marriotts-streamside-evergreen-at-vail/,"2284 South Frontage Road West,Vail,Colorado,81657,USA,",+1-970-476-6000,,
Residence Inn Loveland Fort Collins,www.marriott.com/hotels/travel/ftccr-residence-inn-loveland-fort-collins/,"5450 McWhinney Blvd,Loveland,Colorado,80538,USA,",+1-970-622-7000,4.6 ,174
SpringHill Suites Pueblo Downtown,www.marriott.com/hotels/travel/pubsh-springhill-suites-pueblo-downtown/,"150 South Santa Fe Avenue,Pueblo,Colorado,81003,USA,",+1-719-546-1234,4.4 ,212
Marriott's StreamSide Douglas at Vail,www.marriott.com/hotels/travel/whrdo-marriotts-streamside-douglas-at-vail/,"2284 South Frontage Road West,Vail,Colorado,81657,USA,",+1-970-476-6000,,
Residence Inn Boulder Louisville,www.marriott.com/hotels/travel/vborl-residence-inn-boulder-louisville/,"845 Coal Creek Circle,Louisville,Colorado,80027,USA,",+1-303-665-2661,4.7 ,163
SpringHill Suites Boulder Longmont,www.marriott.com/hotels/travel/denbl-springhill-suites-boulder-longmont/,"1470 Dry Creek Drive,Longmont,Colorado,80503,USA,",+1-303-682-2894,4.6 ,152
Fairfield Inn & Suites Durango,www.marriott.com/hotels/travel/drofi-fairfield-inn-and-suites-durango/,"21719 West US Highway 160,Durango,Colorado,81301,USA,",+1-970-259-1300,4.7 ,63
TownePlace Suites Denver Southeast,www.marriott.com/hotels/travel/dentn-towneplace-suites-denver-southeast/,"3699 South Monaco Parkway,Denver,Colorado,80237,USA,",+1-303-759-9393,4.1 ,190
Courtyard Boulder Louisville,www.marriott.com/hotels/travel/denls-courtyard-boulder-louisville/,"948 West Dillon Road,Louisville,Colorado,80027,USA,",+1-303-604-0007,4.5 ,243
TownePlace Suites Denver Downtown,www.marriott.com/hotels/travel/dencb-towneplace-suites-denver-downtown/,"685 Speer Boulevard,Denver,Colorado,80204,USA,",+1-303-722-2322,4.1 ,216
SpringHill Suites Denver Downtown,www.marriott.com/hotels/travel/densd-springhill-suites-denver-downtown/,"1190 Auraria Parkway,Denver,Colorado,80204,USA,",+1-303-705-7300,4.7 ,302
Residence Inn Denver Stapleton,www.marriott.com/hotels/travel/denre-residence-inn-denver-stapleton/,"4667 North Central Park Boulevard,Denver,Colorado,80238,USA,",+1-303-373-3960,,
Residence Inn Denver City Center,www.marriott.com/hotels/travel/denrd-residence-inn-denver-city-center/,"1725 Champa Street,Denver,Colorado,80202,USA,",+1-303-296-3444,4.6 ,278
Courtyard Pueblo Downtown,www.marriott.com/hotels/travel/pubcy-courtyard-pueblo-downtown/,"110 W. 1st Street/City Center Drive,Pueblo,Colorado,81003,USA,",+1-719-542-3200,4.6 ,360
Residence Inn Denver Cherry Creek,www.marriott.com/hotels/travel/denrs-residence-inn-denver-cherry-creek/,"670 S Colorado Boulevard,Denver,Colorado,80246,USA,",+1-303-758-6200,4.6 ,231
Renaissance Denver Stapleton Hotel,www.marriott.com/hotels/travel/densa-renaissance-denver-stapleton-hotel/,"3801 Quebec Street,Denver,Colorado,80207,USA,",+1-303-399-7500,4.0 ,353
Residence Inn Denver Downtown,www.marriott.com/hotels/travel/dentw-residence-inn-denver-downtown/,"2777 Zuni Street,Denver,Colorado,80211,USA,",+1-303-458-5318,4.2 ,254
Residence Inn Boulder Longmont,www.marriott.com/hotels/travel/vbori-residence-inn-boulder-longmont/,"1450 Dry Creek Drive,Longmont,Colorado,80503,USA,",+1-303-702-9933,4.6 ,146
SpringHill Suites Denver Airport,www.marriott.com/hotels/travel/denda-springhill-suites-denver-airport/,"18350 East 68th Avenue,Denver,Colorado,80249,USA,",+1-303-371-9400,4.2 ,135
Residence Inn Salinas Monterey,www.marriott.com/hotels/travel/snsri-residence-inn-salinas-monterey/,"17215 El Rancho Way,Salinas,California,93907,USA,",+1-831-775-0410,4.1 ,194
TownePlace Suites Denver Airport at Gateway Park,www.marriott.com/hotels/travel/denta-towneplace-suites-denver-airport-at-gateway-park/,"4100 N. Kittredge Street,Denver,Colorado,80239,USA,",+1-303-373-4243,4.6 ,209
Courtyard Salinas Monterey,www.marriott.com/hotels/travel/snscy-courtyard-salinas-monterey/,"17225 El Rancho Way,Salinas,California,93907,USA,",+1-831-775-0491,4.0 ,277
SpringHill Suites Sacramento Airport Natomas,www.marriott.com/hotels/travel/sacsh-springhill-suites-sacramento-airport-natomas/,"2555 Venture Oaks Way,Sacramento,California,95833,USA,",+1-916-925-2280,4.4 ,189
Residence Inn Sacramento Downtown at Capitol Park,www.marriott.com/hotels/travel/sacdt-residence-inn-sacramento-downtown-at-capitol-park/,"1121 15th Street,Sacramento,California,95814,USA,",+1-916-443-0500,4.5 ,328
Fairfield Inn & Suites Modesto Salida,www.marriott.com/hotels/travel/modfi-fairfield-inn-and-suites-modesto-salida/,"4342 Salida Boulevard,Salida,California,95368,USA,",+1-209-543-7800,4.1 ,145
Fairfield Inn & Suites Sacramento Airport Natomas,www.marriott.com/hotels/travel/sacwn-fairfield-inn-and-suites-sacramento-airport-natomas/,"2730 El Centro Road,Sacramento,California,95833,USA,",+1-916-923-7472,4.5 ,197
Courtyard Sacramento Midtown,www.marriott.com/hotels/travel/saccy-courtyard-sacramento-midtown/,"4422 Y Street,Sacramento,California,95817,USA,",+1-916-455-6800,4.4 ,337
Fairfield Inn Sacramento Cal Expo,www.marriott.com/hotels/travel/sacxp-fairfield-inn-sacramento-cal-expo/,"1780 Tribute Road,Sacramento,California,95815,USA,",+1-916-920-5300,4.4 ,208
TownePlace Suites Sacramento Cal Expo,www.marriott.com/hotels/travel/saccx-towneplace-suites-sacramento-cal-expo/,"1784 Tribute Road,Sacramento,California,95815,USA,",+1-916-920-5400,4.1 ,175
Residence Inn Sacramento Cal Expo,www.marriott.com/hotels/travel/sacex-residence-inn-sacramento-cal-expo/,"1530 Howe Avenue,Sacramento,California,95825,USA,",+1-916-920-9111,4.5 ,280
Courtyard Sacramento Airport Natomas,www.marriott.com/hotels/travel/sacch-courtyard-sacramento-airport-natomas/,"2101 River Plaza Drive,Sacramento,California,95833,USA,",+1-916-922-1120,4.5 ,268
TownePlace Suites Sacramento Roseville,www.marriott.com/hotels/travel/sacst-towneplace-suites-sacramento-roseville/,"10569 Fairway Drive,Roseville,California,95678,USA,",+1-916-782-2232,4.5 ,187
Residence Inn Palo Alto Mountain View,www.marriott.com/hotels/travel/sfomv-residence-inn-palo-alto-mountain-view/,"1854 El Camino Real West,Mountain View,California,94040,USA,",+1-650-940-1300,4.2 ,172
Residence Inn Sacramento Airport Natomas,www.marriott.com/hotels/travel/sacsn-residence-inn-sacramento-airport-natomas/,"2410 West El Camino Avenue,Sacramento,California,95833,USA,",+1-916-649-1300,4.6 ,258
Courtyard Temecula Murrieta,www.marriott.com/hotels/travel/onttc-courtyard-temecula-murrieta/,"25419 Madison Avenue,Murrieta,California,92562,USA,",+1-951-698-1300,,
"The Citizen Hotel, Autograph Collection",www.marriott.com/hotels/travel/sacak-the-citizen-hotel-autograph-collection/,"926 J Street,Sacramento,California,95814,USA,",+1-916-447-2700,4.1 ,249
Residence Inn Temecula Murrieta,www.marriott.com/hotels/travel/onttm-residence-inn-temecula-murrieta/,"25407 Madison Avenue,Murrieta,California,92562,USA,",+1-951-698-6300,4.6 ,81
Courtyard Sacramento Cal Expo,www.marriott.com/hotels/travel/sacce-courtyard-sacramento-cal-expo/,"1782 Tribute Road,Sacramento,California,95815,USA,",+1-916-929-7900,4.4 ,294
Denver Marriott South at Park Meadows,www.marriott.com/hotels/travel/denms-denver-marriott-south-at-park-meadows/,"10345 Park Meadows Drive,Lone Tree,Colorado,80124,USA,",+1-303-925-0004,4.5 ,266
Residence Inn San Jose South/Morgan Hill,www.marriott.com/hotels/travel/sjcmo-residence-inn-san-jose-south-morgan-hill/,"18620 Madrone Parkway,Morgan Hill,California,95037,USA,",+1-408-782-8311,4.0 ,149
Courtyard Denver Southwest/Littleton,www.marriott.com/hotels/travel/denlt-courtyard-denver-southwest-littleton/,"3056 West County Line Road,Littleton,Colorado,80129,USA,",+1-303-791-3001,4.6 ,40
Courtyard Denver Southwest/Lakewood,www.marriott.com/hotels/travel/denlk-courtyard-denver-southwest-lakewood/,"7180 West Hampden Avenue,Lakewood,Colorado,80227,USA,",+1-303-985-9696,4.2 ,193
Residence Inn Denver Southwest/Lakewood,www.marriott.com/hotels/travel/denrk-residence-inn-denver-southwest-lakewood/,"7050 West Hampden Avenue,Lakewood,Colorado,80227,USA,",+1-303-985-7676,4.4 ,214
Residence Inn Denver Highlands Ranch,www.marriott.com/hotels/travel/denhr-residence-inn-denver-highlands-ranch/,"93 West Centennial Boulevard,Highlands Ranch,Colorado,80126,USA,",+1-303-683-5500,4.5 ,167
Residence Inn Denver Tech Center,www.marriott.com/hotels/travel/denew-residence-inn-denver-tech-center/,"6565 South Yosemite St.,Greenwood Village,Colorado,80111,USA,",+1-303-740-7177,4.2 ,180
TownePlace Suites Denver South/Lone Tree,www.marriott.com/hotels/travel/dentl-towneplace-suites-denver-south-lone-tree/,"10664 Cabela Drive,Lone Tree,Colorado,80124,USA,",+1-303-708-9664,,
TownePlace Suites Denver Southwest/Littleton,www.marriott.com/hotels/travel/dentp-towneplace-suites-denver-southwest-littleton/,"10902 W. Toller Drive,Littleton,Colorado,80127,USA,",+1-303-972-0555,4.3 ,135
SpringHill Suites Grand Junction Downtown/Historic Main Street,www.marriott.com/hotels/travel/gjtsh-springhill-suites-grand-junction-downtown-historic-main-street/,"236 Main Street,Grand Junction,Colorado,81501,USA,",+1-970-424-5777,4.5 ,239
Courtyard Denver Tech Center,www.marriott.com/hotels/travel/dense-courtyard-denver-tech-center/,"6565 South Boston Street,Greenwood Village,Colorado,80111,USA,",+1-303-721-0300,4.4 ,227
Fairfield Inn & Suites Greeley,www.marriott.com/hotels/travel/ftcgr-fairfield-inn-and-suites-greeley/,"2401 W 29th Street,Greeley,Colorado,80631,USA,",+1-970-339-5030,4.6 ,179
Fairfield Inn & Suites Denver Tech Center/South,www.marriott.com/hotels/travel/denfs-fairfield-inn-and-suites-denver-tech-center-south/,"7056 East County Line,Highlands Ranch,Colorado,80126,USA,",+1-303-290-6700,4.3 ,119
Fairfield Inn & Suites Grand Junction Downtown/Historic Main Street,www.marriott.com/hotels/travel/gjtfi-fairfield-inn-and-suites-grand-junction-downtown-historic-main-street/,"225 Main Street,Grand Junction,Colorado,81501,USA,",+1-970-242-2525,4.4 ,182
Residence Inn Grand Junction,www.marriott.com/hotels/travel/gjtri-residence-inn-grand-junction/,"767 Horizon Drive,Grand Junction,Colorado,81506,USA,",+1-970-263-4004,4.7 ,218
TownePlace Suites Denver West/Federal Center,www.marriott.com/hotels/travel/dentk-towneplace-suites-denver-west-federal-center/,"800 Tabor Street,Golden,Colorado,80401,USA,",+1-303-232-7790,4.3 ,159
Courtyard Grand Junction,www.marriott.com/hotels/travel/gjtcy-courtyard-grand-junction/,"765 Horizon Drive,Grand Junction,Colorado,81506,USA,",+1-970-263-4414,4.3 ,259
Denver Marriott West,www.marriott.com/hotels/travel/denwe-denver-marriott-west/,"1717 Denver West Boulevard,Golden,Colorado,80401,USA,",+1-303-279-9100,4.4 ,300
Residence Inn Denver West/Golden,www.marriott.com/hotels/travel/dengo-residence-inn-denver-west-golden/,"14600 West 6th Avenue Frontage Road,Golden,Colorado,80401,USA,",+1-303-271-0909,4.6 ,192
Courtyard Denver West/Golden,www.marriott.com/hotels/travel/dengl-courtyard-denver-west-golden/,"14700 West 6th Avenue Frontage Road,Golden,Colorado,80401,USA,",+1-303-271-0776,4.6 ,278
Courtyard Roseville,www.marriott.com/hotels/travel/sacrv-courtyard-roseville/,"1920 Taylor Road,Roseville,California,95661,USA,",+1-916-772-5555,4.5 ,265
Fairfield Inn Roseville,www.marriott.com/hotels/travel/sacfr-fairfield-inn-roseville/,"1910 Taylor Road,Roseville,California,95661,USA,",+1-916-772-3500,4.0 ,190
Residence Inn Roseville,www.marriott.com/hotels/travel/sacro-residence-inn-roseville/,"1930 Taylor Rd,Roseville,California,95661,USA,",+1-916-772-5500,4.1 ,198
Fairfield Inn & Suites Los Angeles Rosemead,www.marriott.com/hotels/travel/laxfr-fairfield-inn-and-suites-los-angeles-rosemead/,"705 San Gabriel Boulevard,Rosemead,California,91770,USA,",+1-323-726-1111,4.4 ,74
Marriott Riverside at the Convention Center,www.marriott.com/hotels/travel/ralmc-marriott-riverside-at-the-convention-center/,"3400 Market Street,Riverside,California,92501,USA,",+1-951-784-8000,4.4 ,364
Courtyard Riverside UCR/Moreno Valley Area,www.marriott.com/hotels/travel/ralcy-courtyard-riverside-ucr-moreno-valley-area/,"1510 University Avenue,Riverside,California,92507,USA,",+1-951-276-1200,4.3 ,299
Courtyard Richmond Berkeley,www.marriott.com/hotels/travel/oakcy-courtyard-richmond-berkeley/,"3150 Garrity Way,Richmond,California,94806,USA,",+1-510-262-0700,4.2 ,295
Courtyard Redwood City,www.marriott.com/hotels/travel/sford-courtyard-redwood-city/,"600 Bair Island Road,Redwood City,California,94063,USA,",+1-650-216-9435,,
TownePlace Suites Redwood City Redwood Shores,www.marriott.com/hotels/travel/sforw-towneplace-suites-redwood-city-redwood-shores/,"1000 Twin Dolphin Drive,Redwood City,California,94065,USA,",+1-650-593-4100,4.6 ,138
TownePlace Suites Redding,www.marriott.com/hotels/travel/rddrd-towneplace-suites-redding/,"2180 Larkspur Lane,Redding,California,96002,USA,",+1-530-223-0690,4.7 ,242
Residence Inn Los Angeles Redondo Beach,www.marriott.com/hotels/travel/laxdb-residence-inn-los-angeles-redondo-beach/,"2420 Marine Avenue,Redondo Beach,California,90278,USA,",+1-310-725-0108,4.5 ,300
Fairfield Inn & Suites Redding,www.marriott.com/hotels/travel/rddre-fairfield-inn-and-suites-redding/,"5164 Caterpillar Road,Redding,California,96003,USA,",+1-530-243-3200,4.7 ,251
Courtyard Roseville Galleria Mall/Creekside Ridge Drive,www.marriott.com/hotels/travel/sacgm-courtyard-roseville-galleria-mall-creekside-ridge-drive/,"301 Creekside Ridge Court,Roseville,California,95678,USA,",+1-916-772-3404,4.6 ,324
TownePlace Suites Ontario Airport,www.marriott.com/hotels/travel/ontts-towneplace-suites-ontario-airport/,"9625 Milliken Ave,Rancho Cucamonga,California,91730,USA,",+1-909-466-1100,4.1 ,217
Residence Inn Sacramento Rancho Cordova,www.marriott.com/hotels/travel/sacrr-residence-inn-sacramento-rancho-cordova/,"2779 Prospect Park Drive,Rancho Cordova,California,95670,USA,",+1-916-851-1550,4.8 ,244
Courtyard Ontario Rancho Cucamonga,www.marriott.com/hotels/travel/ontcy-courtyard-ontario-rancho-cucamonga/,"11525 Mission Vista Dr.,Rancho Cucamonga,California,91730,USA,",+1-909-481-6476,4.5 ,258
Sacramento Marriott Rancho Cordova,www.marriott.com/hotels/travel/sacmc-sacramento-marriott-rancho-cordova/,"11211 Point East Drive,Rancho Cordova,California,95742,USA,",+1-916-638-1100,4.4 ,344
Residence Inn Glenwood Springs,www.marriott.com/hotels/travel/egeri-residence-inn-glenwood-springs/,"125 Wulfsohn Road,Glenwood Springs,Colorado,81601,USA,",+1-970-928-0900,4.7 ,244
SpringHill Suites Ridgecrest,www.marriott.com/hotels/travel/iyksh-springhill-suites-ridgecrest/,"113 E. Sydnor Avenue,Ridgecrest,California,93555,USA,",+1-760-446 -1630,4.6 ,197
Courtyard San Jose South/Morgan Hill,www.marriott.com/hotels/travel/sjcmh-courtyard-san-jose-south-morgan-hill/,"18610 Madrone Parkway,Morgan Hill,California,95037,USA,",+1-408-782-6034,4.2 ,233
Fairfield Inn & Suites Rancho Cordova,www.marriott.com/hotels/travel/sacfs-fairfield-inn-and-suites-rancho-cordova/,"10745 Gold Center Drive,Rancho Cordova,California,95670,USA,",+1-916-858-8680,4.6 ,203
SpringHill Suites Modesto,www.marriott.com/hotels/travel/modsh-springhill-suites-modesto/,"1901 W Orangeburg Ave,Modesto,California,95350,USA,",+1-209-526-2157,4.6 ,192
Monterey Marriott,www.marriott.com/hotels/travel/mryca-monterey-marriott/,"350 Calle Principal,Monterey,California,93940,USA,",+1-831-649-4234,4.3 ,470
Courtyard Los Angeles Pasadena/Monrovia,www.marriott.com/hotels/travel/laxmr-courtyard-los-angeles-pasadena-monrovia/,"700 West Huntington Drive,Monrovia,California,91016,USA,",+1-626-357-5211,4.3 ,286
Residence Inn Milpitas Silicon Valley,www.marriott.com/hotels/travel/sjcml-residence-inn-milpitas-silicon-valley/,"1501 California Circle,Milpitas,California,95035,USA,",+1-408-941-9222,4.7 ,196
Fairfield Inn & Suites San Francisco Airport/Millbrae,www.marriott.com/hotels/travel/sfome-fairfield-inn-and-suites-san-francisco-airport-millbrae/,"250 El Camino Real,Millbrae,California,94030,USA,",+1-650-259-0400,4.1 ,189
Courtyard Merced,www.marriott.com/hotels/travel/mcecy-courtyard-merced/,"750 Motel Drive,Merced,California,95340,USA,",+1-209-725-1221,4.5 ,255
Courtyard Milpitas Silicon Valley,www.marriott.com/hotels/travel/sjcmp-courtyard-milpitas-silicon-valley/,"1480 Falcon Drive,Milpitas,California,95035,USA,",+1-408-719-1966,4.3 ,270
Fairfield Inn Mission Viejo Orange County,www.marriott.com/hotels/travel/snavo-fairfield-inn-mission-viejo-orange-county/,"26328 Oso Parkway,Mission Viejo,California,92691,USA,",+1-949-582-7100,4.4 ,199
Residence Inn Palo Alto Menlo Park,www.marriott.com/hotels/travel/sjcme-residence-inn-palo-alto-menlo-park/,"555 Glenwood Avenue,Menlo Park,California,94025,USA,",+1-650-327-2000,4.1 ,133
Residence Inn Anchorage Midtown,www.marriott.com/hotels/travel/ancri-residence-inn-anchorage-midtown/,"1025 35th Avenue,Anchorage,Alaska,99508,USA,",+1-907-563-9844,4.5 ,230
Fairfield Inn & Suites Anchorage Midtown,www.marriott.com/hotels/travel/ancfi-fairfield-inn-and-suites-anchorage-midtown/,"5060 A Street,Anchorage,Alaska,99503,USA,",+1-907-222-9000,4.5 ,159
Courtyard Anchorage Airport,www.marriott.com/hotels/travel/anccy-courtyard-anchorage-airport/,"4901 Spenard Road,Anchorage,Alaska,99517-3295,USA,",+1-907-245-0322,4.5 ,316
Anchorage Marriott Downtown,www.marriott.com/hotels/travel/ancdt-anchorage-marriott-downtown/,"820 West 7th Avenue,Anchorage,Alaska,99501,USA,",+1-907-279-8000,4.4 ,276
Courtyard Atlanta Cumberland/Galleria,www.marriott.com/hotels/travel/atlcu-courtyard-atlanta-cumberland-galleria/,"3000 Cumberland Blvd,Atlanta,Georgia,30339,USA,",+1-770-952-2555,4.4 ,305
TownePlace Suites Milpitas Silicon Valley,www.marriott.com/hotels/travel/sjctm-towneplace-suites-milpitas-silicon-valley/,"1428 Falcon Drive,Milpitas,California,95035,USA,",+1-408-719-1959,4.3 ,130
Twelve Centennial Park,www.marriott.com/hotels/travel/atlpk-twelve-centennial-park/,"400 West Peachtree Street NW,Atlanta,Georgia,30308,USA,",+1-404-418-1212,,
Pleasanton Marriott,www.marriott.com/hotels/travel/oakmc-pleasanton-marriott/,"11950 Dublin Canyon Road,Pleasanton,California,94588,USA,",+1-925-847-6000,4.3 ,272
Courtyard Sacramento Rancho Cordova,www.marriott.com/hotels/travel/sacrc-courtyard-sacramento-rancho-cordova/,"10683 White Rock Road,Rancho Cordova,California,95670,USA,",+1-916-638-3800,4.5 ,256
Residence Inn Pleasanton,www.marriott.com/hotels/travel/oakri-residence-inn-pleasanton/,"11920 Dublin Canyon Road,Pleasanton,California,94588,USA,",+1-925-227-0500,4.2 ,205
"Glenn Hotel, Autograph Collection",www.marriott.com/hotels/travel/atlak-glenn-hotel-autograph-collection/,"110 Marietta St. NW,Atlanta,Georgia,30303,USA,",+1-404-521-2250,4.5 ,413
Residence Inn Pleasant Hill Concord,www.marriott.com/hotels/travel/oakph-residence-inn-pleasant-hill-concord/,"700 Ellinwood Way,Pleasant Hill,California,94523,USA,",+1-925-689-1010,4.3 ,166
Courtyard Paso Robles,www.marriott.com/hotels/travel/sbppr-courtyard-paso-robles/,"120 South Vine Street,Paso Robles,California,93446,USA,",+1-805-239-9700,4.5 ,328
Courtyard Atlanta Buckhead,www.marriott.com/hotels/travel/atlcb-courtyard-atlanta-buckhead/,"3332 Peachtree Road NE,Atlanta,Georgia,30326,USA,",+1-404-869-0818,4.3 ,328
Courtyard Pleasanton,www.marriott.com/hotels/travel/oakpl-courtyard-pleasanton/,"5059 Hopyard Road,Pleasanton,California,94588,USA,",+1-925-463-1414,4.3 ,249
Residence Inn Los Angeles Pasadena/Old Town,www.marriott.com/hotels/travel/laxro-residence-inn-los-angeles-pasadena-old-town/,"21 West Walnut Street,Pasadena,California,91103,USA,",+1-626-204-9220,4.6 ,75
Courtyard Pleasant Hill,www.marriott.com/hotels/travel/oakcp-courtyard-pleasant-hill/,"2250 Contra Costa Boulevard,Pleasant Hill,California,94523,USA,",+1-925-691-1444,4.3 ,240
Residence Inn Anaheim Placentia/Fullerton,www.marriott.com/hotels/travel/snapl-residence-inn-anaheim-placentia-fullerton/,"700 W Kimberly Avenue,Placentia,California,92870,USA,",+1-714-996-0555,4.4 ,212
Twelve Atlantic Station,www.marriott.com/hotels/travel/atlas-twelve-atlantic-station/,"361 17th Street NW,Atlanta,Georgia,30363,USA,",+1-404-961-1212,,
Courtyard Los Angeles Pasadena/Old Town,www.marriott.com/hotels/travel/laxot-courtyard-los-angeles-pasadena-old-town/,"180 North Fair Oaks Avenue,Pasadena,California,91103,USA,",+1-626-403-7600,4.5 ,490
Fairfield Inn & Suites Palm Desert,www.marriott.com/hotels/travel/ctdpd-fairfield-inn-and-suites-palm-desert/,"74-764 Technology Drive,Palm Desert,California,92211,USA,",+1-760-636-1300,,
JW Marriott Desert Springs Resort & Spa,www.marriott.com/hotels/travel/ctdca-jw-marriott-desert-springs-resort-and-spa/,"74-855 Country Club Drive,Palm Desert,California,92260,USA,",+1-760-341-2211,4.3 ,1014
Courtyard Palmdale,www.marriott.com/hotels/travel/wjfcy-courtyard-palmdale/,"530 West Rancho Vista Blvd.,Palmdale,California,93551,USA,",+1-661-947-4100,4.4 ,204
Renaissance Palm Springs Hotel,www.marriott.com/hotels/travel/pspbr-renaissance-palm-springs-hotel/,"888 Tahquitz Canyon Way,Palm Springs,California,92262,USA,",+1-760-322-6000,4.3 ,567
Courtyard Palm Desert,www.marriott.com/hotels/travel/ctdcy-courtyard-palm-desert/,"74895 Frank Sinatra Drive,Palm Desert,California,92211,USA,",+1-760-776-4150,4.2 ,332
Residence Inn Ontario Airport,www.marriott.com/hotels/travel/ontvy-residence-inn-ontario-airport/,"2025 Convention Center Way,Ontario,California,91764,USA,",+1-909-937-6788,4.3 ,269
Fairfield Inn Ontario,www.marriott.com/hotels/travel/ontfi-fairfield-inn-ontario/,"3201 East Centrelake Drive,Ontario,California,91761,USA,",+1-909-390-9855,4.3 ,293
Courtyard Oxnard Ventura,www.marriott.com/hotels/travel/oxrvo-courtyard-oxnard-ventura/,"600 East Esplanade Drive,Oxnard,California,93036,USA,",+1-805-988-3600,4.3 ,333
SpringHill Suites San Diego Oceanside/Downtown,www.marriott.com/hotels/travel/sanod-springhill-suites-san-diego-oceanside-downtown/,"110 North Myers Street,Oceanside,California,92054,USA,",+1-760-722-1003,4.4 ,379
Residence Inn Oxnard River Ridge,www.marriott.com/hotels/travel/oxrri-residence-inn-oxnard-river-ridge/,"2101 West Vineyard Ave.,Oxnard,California,93036,USA,",+1-805-278-2200,4.6 ,325
Residence Inn Palmdale Lancaster,www.marriott.com/hotels/travel/wjfri-residence-inn-palmdale-lancaster/,"514 West Avenue P/Rancho Vista Blvd,Palmdale,California,93551,USA,",+1-661-947-4204,4.2 ,145
Residence Inn San Diego Oceanside,www.marriott.com/hotels/travel/sanos-residence-inn-san-diego-oceanside/,"3603 Ocean Ranch Blvd.,Oceanside,California,92056,USA,",+1-760-722-9600,4.5 ,198
Courtyard Oakland Airport,www.marriott.com/hotels/travel/oakap-courtyard-oakland-airport/,"350 Hegenberger Road,Oakland,California,94621,USA,",+1-510-568-7600,4.2 ,323
Courtyard Oakland Downtown,www.marriott.com/hotels/travel/oakcd-courtyard-oakland-downtown/,"988 Broadway,Oakland,California,94607,USA,",+1-510-625-8282,4.1 ,265
Oakland Marriott City Center,www.marriott.com/hotels/travel/oakdt-oakland-marriott-city-center/,"1001 Broadway,Oakland,California,94607,USA,",+1-510-451-4000,4.3 ,455
